#,mu_tipo,mu_intensita,b_tipo_1,b_intensita_1,b_tipo_2,b_Intensita_2,sigma_tipo,sigma_intensita,forzante_tipo,forzante_intensita,L1_bc,L1_bc_fun,L1_bc_intensita,L2_bc,L2_bc_fun,L2_bc_intensita,L3_bc,L3_bc_fun,L3_bc_intensita,L4_bc,L4_bc_fun,L4_bc_intensita,toll,nvbx,alpha,beta,L13_size,L24_size,n_horiz_begin,n_vert_begin,h_min
634,Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.875,1000000,1,1,1,1,100,100,2.50E-04
635,Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,2.50E-04
636,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.05,1000000,1,1,1,1,100,100,2.50E-04
637,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.075,1000000,1,1,1,1,100,100,2.50E-04
638,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,2.50E-04
639,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,1000000,1,1,1,1,100,100,2.50E-04
640,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,2.50E-04
641,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.05,1000000,1,1,1,1,100,100,2.50E-04
642,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.075,1000000,1,1,1,1,100,100,2.50E-04
643,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,2.50E-04
644,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,1000000,1,1,1,1,100,100,2.50E-04
645,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,1000000,1,1,1,1,100,100,2.50E-04
646,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.05,1000000,1,1,1,1,100,100,2.50E-04
647,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.0625,1000000,1,1,1,1,100,100,2.50E-04
648,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.075,1000000,1,1,1,1,100,100,2.50E-04
649,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.0875,1000000,1,1,1,1,100,100,2.50E-04
650,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Funzione 9,1,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,2.50E-04
651,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,2,1000000,1,1,1,1,100,100,2.50E-04
652,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,3,1000000,1,1,1,1,100,100,2.50E-04
653,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,5,1000000,1,1,1,1,100,100,2.50E-04
654,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,10,1000000,1,1,1,1,100,100,2.50E-04
655,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,20,1000000,1,1,1,1,100,100,2.50E-04
656,Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,2.5,1000000,1,1,1,1,100,100,2.50E-04
657,Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,5,1000000,1,1,1,1,100,100,2.50E-04
658,Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,10,1000000,1,1,1,1,100,100,2.50E-04
659,Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,17.5,1000000,1,1,1,1,100,100,2.50E-04
660,Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,25,1000000,1,1,1,1,100,100,2.50E-04
661,Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.75,1000000,1,1,1,1,100,100,2.50E-04
662,Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1,1000000,1,1,1,1,100,100,2.50E-04
663,Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1.25,1000000,1,1,1,1,100,100,2.50E-04
664,Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,2,1000000,1,1,1,1,100,100,2.50E-04
665,Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,2.5,1000000,1,1,1,1,100,100,2.50E-04
666,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,2,1000000,1,1,1,1,100,100,2.50E-04
667,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,3,1000000,1,1,1,1,100,100,2.50E-04
668,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,5,1000000,1,1,1,1,100,100,2.50E-04
669,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,10,1000000,1,1,1,1,100,100,2.50E-04
670,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,20,1000000,1,1,1,1,100,100,2.50E-04
671,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,5,1000000,1,1,1,1,100,100,2.50E-04
672,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,10,1000000,1,1,1,1,100,100,2.50E-04
673,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,50,1000000,1,1,1,1,100,100,2.50E-04
674,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,75,1000000,1,1,1,1,100,100,2.50E-04
675,Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,100,1000000,1,1,1,1,100,100,2.50E-04
676,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.3,1000000,1,1,1,1,100,100,2.50E-04
677,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.5,1000000,1,1,1,1,100,100,2.50E-04
678,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1,1000000,1,1,1,1,100,100,2.50E-04
679,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,2,1000000,1,1,1,1,100,100,2.50E-04
680,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,3,1000000,1,1,1,1,100,100,2.50E-04
681,Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.2,1000000,1,1,1,1,100,100,2.50E-04
682,Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.3,1000000,1,1,1,1,100,100,2.50E-04
683,Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.5,1000000,1,1,1,1,100,100,2.50E-04
684,Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.75,1000000,1,1,1,1,100,100,2.50E-04
685,Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1,1000000,1,1,1,1,100,100,2.50E-04
686,Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1.5,1000000,1,1,1,1,100,100,2.50E-04
687,Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,3,1000000,1,1,1,1,100,100,2.50E-04
688,Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,5,1000000,1,1,1,1,100,100,2.50E-04
689,Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,10,1000000,1,1,1,1,100,100,2.50E-04
690,Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,20,1000000,1,1,1,1,100,100,2.50E-04
691,Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.075,1000000,1,1,1,1,100,100,2.50E-04
692,Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.1,1000000,1,1,1,1,100,100,2.50E-04
693,Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.3,1000000,1,1,1,1,100,100,2.50E-04
694,Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.5,1000000,1,1,1,1,100,100,2.50E-04
695,Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1,1000000,1,1,1,1,100,100,2.50E-04
696,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.5,1000000,1,1,1,1,100,100,2.50E-04
697,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.75,1000000,1,1,1,1,100,100,2.50E-04
698,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.9,1000000,1,1,1,1,100,100,2.50E-04
699,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1,1000000,1,1,1,1,100,100,2.50E-04
700,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1.25,1000000,1,1,1,1,100,100,2.50E-04
701,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.3,1000000,1,1,1,1,100,100,2.50E-04
702,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.5,1000000,1,1,1,1,100,100,2.50E-04
703,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.75,1000000,1,1,1,1,100,100,2.50E-04
704,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1,1000000,1,1,1,1,100,100,2.50E-04
705,Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1.25,1000000,1,1,1,1,100,100,2.50E-04
706,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.075,1000000,1,1,1,1,100,100,2.50E-04
707,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.1,1000000,1,1,1,1,100,100,2.50E-04
708,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.15,1000000,1,1,1,1,100,100,2.50E-04
709,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.2,1000000,1,1,1,1,100,100,2.50E-04
710,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.3,1000000,1,1,1,1,100,100,2.50E-04
711,Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.075,1000000,1,1,1,1,100,100,2.50E-04
712,Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.1,1000000,1,1,1,1,100,100,2.50E-04
713,Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.14,1000000,1,1,1,1,100,100,2.50E-04
714,Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.175,1000000,1,1,1,1,100,100,2.50E-04
715,Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.25,1000000,1,1,1,1,100,100,2.50E-04
716,Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.3,1000000,1,1,1,1,100,100,2.50E-04
717,Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.5,1000000,1,1,1,1,100,100,2.50E-04
718,Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.75,1000000,1,1,1,1,100,100,2.50E-04
719,Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.875,1000000,1,1,1,1,100,100,2.50E-04
720,Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,1,1000000,1,1,1,1,100,100,2.50E-04
721,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.075,1000000,1,1,1,1,100,100,2.50E-04
722,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.1,1000000,1,1,1,1,100,100,2.50E-04
723,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.15,1000000,1,1,1,1,100,100,2.50E-04
724,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.2,1000000,1,1,1,1,100,100,2.50E-04
725,Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.3,1000000,1,1,1,1,100,100,2.50E-04
726,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.075,1000000,1,1,1,1,100,100,2.50E-04
727,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.1,1000000,1,1,1,1,100,100,2.50E-04
728,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.15,1000000,1,1,1,1,100,100,2.50E-04
729,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.2,1000000,1,1,1,1,100,100,2.50E-04
730,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.5,1000000,1,1,1,1,100,100,2.50E-04
731,Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Funzione 10,1,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Funzione 9,1,0.0625,1000000,1,1,1,1,100,100,2.50E-04
